job_link,last_processed_time,last_status,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/internal-audit-data-analyst-staff-at-wolf-company-p-c-3775174936,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,internal audit data analyst staff,"Wolf & Company, P.C.","Boston, MA",2024-01-13,Beverly,United States,Data Entry Clerk,Mid senior,Onsite,"data analytics, model validation, data evaluation, business process understanding, communication, sql, r, python, advanced excel, alteryx, idea, tableau, powerbi, galvanize, monarch, data snipper, data preparation, client interviews, data analysis, problem solving, written communication, verbal communication, critical thinking, bs degree, accounting, finance, computer science, data analytics"
https://uk.linkedin.com/jobs/view/hr-systems-data-analyst-at-grafton-group-plc-3805209349,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,hr systems & data analyst,Grafton Group plc,"Wythall, England, United Kingdom",2024-01-13,Worcester,United Kingdom,Data Entry Clerk,Associate,Onsite,"hr systems, microsoft excel, outlook, word, powerpoint, data management, gdpr, hris, system administration, workflow design, data uploading, data cleansing, data integrity, security, enduser access, reporting tools, data interfaces, problem solving, analytical thinking, mitigation plans, time management, interpersonal skills, communication skills, selfmotivation, team player, graduate calibre"
https://www.linkedin.com/jobs/view/marketing-research-and-data-analyst-at-lawrence-group-3764337347,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,marketing research and data analyst,Lawrence Group,"St Louis, MO",2024-01-13,Ferguson,United States,Data Entry Clerk,Associate,Onsite,"data analysis, market research, marketing strategy, client profiling, competitor analysis, data privacy, compliance, excel, tableau, google analytics, statistical analysis, data visualization, communication, presentation, attention to detail, crm, marketing automation, aec industry, sales cycle, bachelor's degree, master's degree, supervisory responsibility, treblehook, salesforce"
https://uk.linkedin.com/jobs/view/senior-data-analyst-hybrid-on-site-newcastle-at-bbc-3781604314,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst - hybrid on-site - newcastle,BBC,"Newcastle upon Tyne, England, United Kingdom",2024-01-13,Tyneside,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"data analytics, sql, tableau, data visualization, a/b testing, r, python, agile, machine learning, data pipelines, data modeling"
https://www.linkedin.com/jobs/view/clinical-data-analyst-clinical-data-operations-hybrid-150-east-42nd-street-full-time-at-mount-sinai-health-system-3784273771,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,clinical data analyst-clinical data operations- hybrid 150 east 42nd street full-time,Mount Sinai Health System,United States,2024-01-13,Smith Center,United States,Data Entry Clerk,Mid senior,Onsite,"sql, data quality assurance, data validation, data collection process design, data analysis, reporting, data engineering, data analytics, database design, excel, crf/database design, r/sas/python programming, cdisc/cdash, epic/epic clarity, redcap, population health, clinical disease registries, patient and disease cohorts, clinical data management, clinical data registries, medical device, pharmaceutical/biotechnology industry"
https://uk.linkedin.com/jobs/view/senior-data-analyst-at-studio-two-one-two-llc-3803890443,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,"Studio Two One Two, LLC","Little London, England, United Kingdom",2024-01-13,Crawley,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"brand storytelling, brand marketing strategy, campaign planning, campaign execution, campaign performance review, global market strategy, international market growth, entry strategies, brand marketing campaigns, country specific initiatives, paid brand advertising campaigns, marketing briefs, stakeholder management, creative direction, hybrid working, flexi working, core hours"
https://www.linkedin.com/jobs/view/data-analyst-iii-at-winmax-3674692115,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst iii,WinMax,"Cupertino, CA",2024-01-13,Santa Clara,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, data visualization, tableau, sql, python, test processing, omniture, complex reporting, data interpretation, attention to detail, project management, problem solving, communication, negotiation, ownership, accountability, learning"
https://www.linkedin.com/jobs/view/financial-data-analyst-strategic-analytics-hybrid-at-compass-group-usa-3787477443,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,financial data analyst - strategic analytics (hybrid),Compass Group USA,"Charlotte, NC",2024-01-13,Gastonia,United States,Data Entry Clerk,Mid senior,Onsite,"accounting, financial planning, data analysis, budgeting, sap, microsoft excel, hyperion/essbase, access, sql, power b&i, communication, teamwork, ability to prioritize and manage multiple projects"
https://www.linkedin.com/jobs/view/segment-data-analyst-2-at-huntington-national-bank-3777020944,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,segment data analyst-2,Huntington National Bank,"Columbus, OH",2024-01-13,Columbus,United States,Data Entry Clerk,Mid senior,Onsite,"data governance, data management, data quality, metadata management, data lineage, reference data management, data analytics, data literacy, data profiling, data controls, legal and compliance issues, data policy, standards and metrics, communication skills, business outcome focus, problem solving"
https://www.linkedin.com/jobs/view/epidemiologist-tobacco-data-analyst-public-health-at-nebraska-department-of-health-and-human-services-3793730834,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,epidemiologist/tobacco data analyst - public health,Nebraska Department of Health and Human Services,"Lincoln, NE",2024-01-13,Nebraska,United States,Data Entry Clerk,Mid senior,Onsite,"epidemiology, biostatistics, sas, arcgis, microsoft office, yrbs, yts, brfss, ats surveys, data visualization, quantitative analysis, grant management, gis mapping, data integration, teamwork, communication, public health planning, statistical software, data management, surveillance, evaluation, quality improvement, data reports, infographics, maps, masters degree, epidemiology, public health, biostatistics, surveillance, investigative techniques, implementation and control, evaluation, system design, valid drivers license"
https://www.linkedin.com/jobs/view/5461-data-analyst-at-merit321-launching-careers-3768040413,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,(5461) data analyst,"Merit321, Launching Careers","Fort Gordon, GA",2024-01-13,Georgia,United States,Data Entry Clerk,Associate,Onsite,"data analysis, data mining, data cleansing, data integrity, data normalization, data storage, data warehousing, database design, database development, database management, sql, xml, javascript, etl frameworks, reporting packages, business objects, analytical skills, attention to detail, accuracy, queries, report writing, presentation skills, interpersonal skills, consulting, sentiment analysis, social media analysis"
https://www.linkedin.com/jobs/view/senior-hr-data-analyst-at-glovis-america-inc-3798830394,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior hr data analyst,"GLOVIS America, Inc.","Irvine, CA",2024-01-13,San Juan Capistrano,United States,Data Entry Clerk,Mid senior,Onsite,"hris, hr systems, data analysis, reporting, microsoft excel, power bi, ats, databases, data cleaning, data accuracy, gdpr, ccpa, hr policies, analytical skills, problem solving, interpersonal skills, technical support, communication, teamwork, prioritization, time management, physical stamina, multitasking, ability to lift and carry, attention to detail, problemsolving skills, analytical skills"
https://www.linkedin.com/jobs/view/healthcare-data-analyst-ii-at-boston-children-s-hospital-3804434375,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,healthcare data analyst ii,Boston Children's Hospital,"Wellesley Hills, MA",2024-01-13,Attleboro,United States,Data Entry Clerk,Associate,Onsite,"data analytics, sql, dimensional data modeling, data warehousing, business intelligence, business analytics, tableau, epic electronic health records, clinical informatics, data validation, data visualization, clinical data, operational data, reporting, analytics, data interpretation, statistical process control, epidemiological techniques, datadriven recommendations, clinical setting, clinical experience, rn"
https://www.linkedin.com/jobs/view/healthcare-data-analyst-at-assistrx-3646116559,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,healthcare data analyst,AssistRx,"Orlando, FL",2024-01-13,Avondale,United States,Data Entry Clerk,Mid senior,Onsite,"data quality, data analysis, data management, microsoft excel, sql, etl, ssis, microsoft bi stack, healthcare data, pharmacy data, data feed creation, data mapping, data testing, data specifications, clientfacing experience, crisis management, urgency, entrepreneurial environment, competitive pay, 401(k), medical insurance, dental insurance, vision insurance, life insurance, shortterm disability insurance, background check"
https://www.linkedin.com/jobs/view/sr-business-data-analyst-at-dhl-supply-chain-3789734102,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,sr business data analyst,DHL Supply Chain,"Westerville, OH",2024-01-13,Columbus,United States,Data Entry Clerk,Mid senior,Onsite,"business analysis, data analytics, modeling, visualization, optimization, reporting, kpi analysis, communication, problem solving, data mining, data visualization, spreadsheets, databases, software, data gathering, data reporting, financial modeling, predictive modeling, decision making, technical issues, problem resolution, customer solutions, labor budgeting"
https://www.linkedin.com/jobs/view/data-analyst-4-22415-at-wimmer-solutions-3786555549,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst 4 - 22415,Wimmer Solutions,"Redmond, WA",2024-01-13,Everett,United States,Data Entry Clerk,Mid senior,Onsite,"kusto (adx), cosmos (blueshift), azure data factory, synapse dw, synapse notebook (pyspark), power bi  tabular model designs xmla, power bi  dax, power bi  custom visuals, azure data factory experience, azure synapse analytics experience"
https://www.linkedin.com/jobs/view/applied-research-scientist-%E2%80%93-biomedical-data-analyst-at-moffitt-cancer-center-3756650495,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,applied research scientist – biomedical data analyst,Moffitt Cancer Center,"Tampa, FL",2024-01-13,Seminole,United States,Data Entry Clerk,Mid senior,Onsite,"machine learning, statistical analysis, analysis pipeline development, python, r, perl, c#, java, statistical libraries, command line, data wrangling, data cleaning, data structuring, data storage, data management, data management system, biomedical data analysis, publications, data visualization, documentation, user support, career development, ph.d. or m.d. in quantitative field, scientist experience"
https://www.linkedin.com/jobs/view/clinical-data-analyst-at-montefiore-health-system-3750690804,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,clinical data analyst,Montefiore Health System,"Bronx, NY",2024-01-13,Bayonne,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, data mining, sql, crystal reports, business objects enterprise, reporting workbench, power bi, web intelligence, tableau, health care, clinical, writing, presentation, statistical"
https://ca.linkedin.com/jobs/view/senior-data-analyst-product-analytics-at-zinnia-3792687920,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst - product analytics,Zinnia,"Montreal, Quebec, Canada",2024-01-13,Côte-Saint-Luc,Canada,Data Entry Clerk,Mid senior,Onsite,"analytics, data engineering, data analysis, data science, sql, r, python, causal modelling, cohort analysis, funnel analysis, experimentation, data visualization, microsoft powerbi, relational cloud databases"
https://www.linkedin.com/jobs/view/business-data-analyst-seattle-wa-%E2%80%93-remote-%E2%80%93-must-be-willing-to-work-pst-at-conch-technologies-inc-3781898390,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"business data analyst  seattle, wa – remote – must be willing to work pst","Conch Technologies, Inc","Washington, United States",2024-01-13,Wenatchee,United States,Data Entry Clerk,Associate,Onsite,"azure sql, azure data lake, azure sql db, azure sql data warehouse, oracle exadata, sql, data analysis, system development methodologies, system integration specifications, functional design specifications, testing practices and methodologies, microsoft office suite (word excel visio project), data profiling, data investigation, troubleshooting, communication (oral and written), stakeholder management, requirements gathering and validation, solution design and implementation, process improvement, coaching and mentoring, project management, enduser training"
https://www.linkedin.com/jobs/view/hr-data-analyst-at-brightspring-health-services-3703278664,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,hr data analyst,BrightSpring Health Services,"Louisville, KY",2024-01-13,New Albany,United States,Data Entry Clerk,Mid senior,Onsite,"business intelligence, analytics, power bi, oracle fusion, sql, financial systems, hr systems, data visualization, microsoft office suite, microsoft excel, data confidentiality, project management, timekeeping, financial analysis, reporting, communication, attention to detail, accuracy, selfmotivation, bachelor's degree in information technology computer science finance or equivalent work experience"
https://www.linkedin.com/jobs/view/lead-cx-data-analyst-at-vanguard-3767041838,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,lead cx data analyst,Vanguard,"Charlotte, NC",2024-01-13,Gastonia,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, data analytics, python, tableau, sql, cloud computing, aws, structured data, unstructured data, data visualization, reporting, business communication, consulting, project management, data quality, data validation, analytical methods, mentoring, coaching, training, advanced data analysis tools, software, querying languages, big data, analytics community"
https://www.linkedin.com/jobs/view/senior-data-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3765033986,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"senior data analyst (flights team, bangkok-based, relocation provided)",Agoda,"Philadelphia, PA",2024-01-13,Winslow,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, sql, tableau, excel, python, r, bi, analytics, data science, insights, strategy, data visualization, machine learning, statistical modelling, project management, stakeholder management, communication, problem solving, automation, programming, prototyping, software development"
https://www.linkedin.com/jobs/view/volunteer-medicinal-foods-volunteer-healthcare-data-analyst-at-crowddoing-3803988495,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"volunteer: medicinal foods, volunteer healthcare data analyst",CrowdDoing,"El Dorado Hills, CA",2024-01-13,Roseville,United States,Data Entry Clerk,Associate,Onsite,"healthcare data analysis, data visualization, enterprise data warehouse (edw), data management systems, model building, data integration, statistical analysis, trend analysis, pattern recognition, data presentation, problem solving, communication skills, analytical thinking, business intelligence, data interpretation, requirements gathering, healthcare operations, healthcare procedures, healthcare quality improvement, cost reduction, data mining, data preprocessing, data discovery, data modeling, budgeting, health informatics, statistics, mathematics"
https://uk.linkedin.com/jobs/view/senior-data-analyst-flights-team-bangkok-based-relocation-provided-at-agoda-3765033997,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"senior data analyst (flights team, bangkok-based, relocation provided)",Agoda,"Edinburgh, Scotland, United Kingdom",2024-01-13,Edinburgh,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"data analysis, sql, tableau, data visualization, excel, python, r, statistical modelling, machine learning, stakeholder management, a/b testing, datadriven decision making, problemsolving, communication, multitasking, prioritization, resource coordination"
https://www.linkedin.com/jobs/view/data-analyst-sql-python-visualization-tool-at-zortech-solutions-3779230363,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"data analyst-sql, python, visualization tool",Zortech Solutions,"Mountain View, CA",2024-01-13,Santa Clara,United States,Data Entry Clerk,Associate,Onsite,"sql, python, tableau, qlik sense, power bi, r, scala, shell scripting, alteryx, google suite, master’s degree in mathematics statistics engineering, data visualization, data analytics, datadriven business case, roi, research strategy, datadriven insights"
https://www.linkedin.com/jobs/view/business-data-analyst-at-adame-services-llc-3710714231,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business data analyst,Adame Services LLC,"Quincy, MA",2024-01-13,Beverly,United States,Data Entry Clerk,Associate,Onsite,"powerbi, dax, sql, data modeling, data visualization, business analysis, project management, requirement gathering, agile methodologies, power apps, power automate, data analysis, data reporting, relationship building, communication, data transformation, data validation, data interpretation, problem solving, analytical skills, business processes, kpis, agile environments"
https://www.linkedin.com/jobs/view/business-data-analyst-at-ohiohealth-3787497160,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business data analyst,OhioHealth,"Columbus, OH",2024-01-13,Columbus,United States,Data Entry Clerk,Mid senior,Onsite,"business analyst, data analyst, intermediate to advanced ms excel, sql, data modeling, data mapping, data cleansing, data quality, data vault, dimensional modeling, clarity and caboodle certification, it intake process, requirements gathering, estimation, project planning, delivery, report and analytical requirements gathering, planning, organization, time management, analytical thinking, conceptual thinking, business analyst certification, agile certification, informatica tools, python programming, healthcare industry experience, claims, clinical data, nonclinical data, edihl7/fhir, service now workbench, requirements gathering, business requirements, functional requirements, interviews, workshops, surveys, site visits, storyboards, process flow design, current processes, inefficiencies, gaps, streamline business processes, solution/project delivery, delivery teams, business case documentation, scope documentation, process flows, test cases, workshop facilitation, information policies, data definitions, data ownership, data use, data integrity"
https://www.linkedin.com/jobs/view/senior-data-analyst-at-heartland-3764335227,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,Heartland,"Jeffersonville, IN",2024-01-13,New Albany,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, business intelligence (bi), data etl/elt, data visualization, tableau, qlik, powerbi, spotfire, sql server, google suite products, data analyst, dashboard, bankcard industry, commission based sales, bachelor’s degree, computer science, mis, economics, business, mathematics, statistics"
https://www.linkedin.com/jobs/view/data-analyst-day-1-onsite-at-dice-3802945275,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst (day 1 onsite),Dice,"Memphis, TN",2024-01-13,West Memphis,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, sql, data reconciliation, data migration, data integration, excel"
https://au.linkedin.com/jobs/view/senior-data-analyst-at-luxury-escapes-3798982845,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,Luxury Escapes,"Southbank, Victoria, Australia",2024-01-13,Victoria,Australia,Data Communications Analyst,Mid senior,Onsite,"sql, data analytics, retention analysis, predictive modeling, tableau, a/b testing, data visualization, statistics, machine learning, python, r, data warehousing, data modeling, google analytics, dbt, gcp, appsflyer, firebase, google optimize"
https://www.linkedin.com/jobs/view/clinical-data-analyst-us-at-cluepoints-3608170174,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,clinical data analyst (us),CluePoints,"King of Prussia, PA",2024-01-13,Norristown,United States,Data Communications Analyst,Mid senior,Onsite,"sas, clinical trials, clinical data, mathematical concepts, statistical concepts, data analytics, communication skills, teamwork, fastpaced environment, accuracy, attention to detail, cdisc databases, scientific degree, clinical research experience, regulatory standards, cdisc standards, meddra, whodrug"
https://www.linkedin.com/jobs/view/data-analyst-iii-at-fanatics-3749166042,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst iii,Fanatics,"Los Angeles, CA",2024-01-13,Hollywood,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, quantitative analysis, data mining, data presentation, mixpanel, amplitude, adobe analytics, google analytics, sql, etl, data warehouse, excel, metabase, tableau, looker, statistics, hypothesis testing, product experimentation, regressions, data visualization, dashboards, reports, tools, problem solving, unstructured data, attention to detail, r, python, product design, product wireframing, software development, coding"
https://www.linkedin.com/jobs/view/manager-data-analyst-at-kpmg-us-3790113618,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"manager, data analyst",KPMG US,"Dallas, TX",2024-01-13,Garland,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data mining, data visualization, alteryx, sql, python, r, tableau, power bi, statistics, data quality, data modeling, data preparation, analytical thinking, problem solving, communication, presentation skills, attention to detail, business acumen, team collaboration"
https://www.linkedin.com/jobs/view/data-analyst-at-changing-technologies-inc-3689414288,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,"Changing Technologies, Inc.","Washington, DC",2024-01-13,Lawton,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data mining, sql, datadriven dashboards, metadata, data dictionaries, error correction, reporting, business intelligence tools, data acquisition, archive recovery, database implementation, research, statistics, library science, planning, organization, analysis, information retrieval, internet research, intranet research, magazine research, periodical research, journal research, relational databases, nonrelational databases"
https://www.linkedin.com/jobs/view/senior-data-analyst-at-capital-one-3793225927,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,Capital One,"Richmond, VA",2024-01-13,Montpelier,United States,Data Communications Analyst,Mid senior,Onsite,"data analyst, data solutions, data capabilities, innovation, business intelligence, data management, open source technologies, digital technologies, data warehouses, sql, python, r, spark, aws services, metadata, lineage, data governance, data quality management, agile, lean, six sigma, informatica dq, tableau, sas, cognos, business object, hadoop, nosql, mongodb, cassandra, hbase, pig, hive, flume, sqoop, oozie"
https://www.linkedin.com/jobs/view/business-and-data-analyst-at-pappas-restaurants-inc-3792977005,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business and data analyst,"Pappas Restaurants, Inc.","Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, data visualization, dashboards, kpis & metrics reporting, sql, ssis, ssrs, structured data, unstructured data, olap tools, ibm planning analytics, python, etl, apis, mis, cs, business intelligence, automation, data integration, software customization, database programming, web programming, client programming, communication, multitasking, deadlines, pressure, organizational skills, project management"
https://www.linkedin.com/jobs/view/research-data-analyst-3-at-uc-irvine-3771809557,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,research data analyst 3,UC Irvine,"Irvine, CA",2024-01-13,San Juan Capistrano,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, statistical analysis, systems programming, project management, communication, research, vaccination policies, drug free environment, everify, preplacement health evaluation, bachelor's degree, phd, sql, r, python, sas, hadoop, spark, tableau, power bi"
https://www.linkedin.com/jobs/view/sr-data-analyst-at-prodege-llc-3761249238,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,sr. data analyst,"Prodege, LLC","Mendota Heights, MN",2024-01-13,Hastings,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, sql, python, r, business intelligence (bi), data visualization, sigma, tableau, looker, statistical modeling, predictive analytics, data mining, hypothesis testing, cohort analysis, dashboard modeling, data science, machine learning, root cause analysis, forecasting"
https://www.linkedin.com/jobs/view/entry-level-data-analyst-management-consultant-nationwide-us-based-candidates-only-at-arcadis-3701467674,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,entry level data analyst/management consultant - nationwide (us based candidates only),Arcadis,"Atlanta, GA",2024-01-13,Stockbridge,United States,Data Entry Clerk,Mid senior,Onsite,"civil engineering, environmental engineering, stem, business analytics, mba, data science, programming languages, analytics, sharepoint, building information modeling (bim), power bi, excel, powerpoint, visio, change management, augmented reality, data analytics, financial analysis, operational and organizational assessments, condition assessments, vulnerability and mitigation assessments, planning and development, technical writing, presentations, audiovisual materials, engineering concepts, theories, practices, eit, internship, consulting experience, utility experience"
https://uk.linkedin.com/jobs/view/fp-a-data-analyst-at-rws-group-3803724205,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,fp & a data analyst,RWS Group,"Maidenhead, England, United Kingdom",2024-01-13,High Wycombe,United Kingdom,Data Communications Analyst,Associate,Onsite,"data warehousing, relational data models, business analysis, data management, advanced excel, sql, bi software, statistics, economics, problem solving, data modeling, presentation skills, teamwork, communication skills, attention to detail"
https://uk.linkedin.com/jobs/view/senior-data-analyst-at-babcock-international-group-3724250136,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst,Babcock International Group,"Bristol, England, United Kingdom",2024-01-13,Newport,United Kingdom,Data Entry Clerk,Mid senior,Onsite,"data analysis, modelling, python, r, ms excel, visual basic, power bi, data analytics, maths, statistics, software, uk national, sc security clearance"
https://www.linkedin.com/jobs/view/power-bi-data-analyst-at-clearpointco-3801546412,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,power bi data analyst,ClearpointCo,"Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"power bi, python, sql, data analysis, data visualization, data modeling, dax calculations, etl (extract transform load), data cleansing, data validation, data manipulation, data security, data governance, business intelligence, dashboards, reporting, communication, collaboration, critical thinking, problem solving, attention to detail, analytical mindset, proficiency in a range of other sources of data ingestion, power query, power pivot"
https://www.linkedin.com/jobs/view/entry-level-data-analyst-management-consultant-nationwide-us-based-candidates-only-at-arcadis-3701467670,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,entry level data analyst/management consultant - nationwide (us based candidates only),Arcadis,"Dallas, TX",2024-01-13,Garland,United States,Data Communications Analyst,Mid senior,Onsite,"data analytics, financial analysis, operational and organizational assessments, condition assessments, vulnerability and mitigation assessments, planning and development, strong analytical skills, problemsolving, attention to detail, organization skills, work ethic, selfmotivated, teamoriented, ability to balance and address new challenges, knowledge of engineering concepts theories and practices, drive to succeed, masters of science degree in civil or environmental engineering, business analytics/mba, ms in data science or related business discipline, eit certification, programming languages and analytics, sharepoint, building information modeling (bim), power bi, excel, powerpoint, visio, change management skills, augmented reality"
https://www.linkedin.com/jobs/view/senior-data-analyst-at-walmart-3775680553,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"senior, data analyst",Walmart,"Sunnyvale, CA",2024-01-13,Santa Clara,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data science, business intelligence, statistics, sql, python, spark, scala, r, power bi, tableau, machine learning, natural language processing, deep learning, artificial intelligence, big data, cloud computing, hadoop, hive, pig, nosql, mongodb, cassandra, hbase, hiveql, pig latin, java, c++, python, sql, nosql, hadoop, spark, hive, pig, machine learning, natural language processing, deep learning, artificial intelligence, big data, cloud computing"
https://www.linkedin.com/jobs/view/senior-data-analyst-with-automotive-domain-at-dice-3802939684,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,senior data analyst with automotive domain,Dice,"Greensboro, NC",2024-01-13,Greensboro,United States,Data Entry Clerk,Mid senior,Onsite,"data analysis, automotive domain knowledge, engineering presentations, test plans, instrumentation roadmaps, test data interpretation, data visualization (powerbi advanced analytics), statistical analysis, python, sql, machine learning, predictive modelling, agile methodology, database management systems (bdms), sql, quantitative and qualitative data analysis, critical thinking, teamwork, communication, commitment, adaptability, problem solving, technical writing"
https://www.linkedin.com/jobs/view/data-analyst-at-fintech-llc-3784052848,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,FinTech LLC,"Hoboken, NJ",2024-01-13,Eastchester,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, data modelling, system integration, data analysis, schema management, feature testing, jira story writing, databases, kafka, ui/ux mockups, jira, confluence, data mapping, data specifications, legacy systems, implementation testing, endtoend ownership, staffing, recruitment, managed services, it consulting, project management, communication, collaboration, innovation"
https://au.linkedin.com/jobs/view/sample-catchers-experienced-mud-logger-experienced-data-analysts-at-slb-3799232159,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,"sample catchers, experienced mud logger, experienced data analysts",SLB,"Perth, Western Australia, Australia",2024-01-13,Perth,Australia,Data Communications Analyst,Associate,Onsite,"mud logging, data analysis, geology, geological applied sciences, earth sciences, applied sciences, oil and gas, computer skills, data acquisition systems, english, field data analyst, mud logging sensors, safety, quality, efficiency, operations, people management, client interaction"
https://au.linkedin.com/jobs/view/data-analyst-at-strategic-partners-australia-3804490818,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst,Strategic Partners Australia,"Canberra, Australian Capital Territory, Australia",2024-01-13,Canberra,Australia,Data Entry Clerk,Mid senior,Onsite,"data warehousing, business intelligence, data mapping, data modelling, data cleansing, sql server, oracle, sap, etl framework, etl tools, azure/synapse analytics, power bi, release management, technical communication, problem solving, creative thinking"
https://www.linkedin.com/jobs/view/data-analyst-i-at-energy-jobline-3791682415,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,data analyst i,Energy Jobline,"Houston, TX",2024-01-13,Baytown,United States,Data Communications Analyst,Mid senior,Onsite,"data analysis, renewable energy, power bi, grafana, python, vba, sql, data mining, data consolidation, data storage, predictive analytics, numerical solver methods, business process analysis, requirements analysis, metrics/kpis, ad hoc reporting, process improvement, documentation creation, excel"
https://www.linkedin.com/jobs/view/business-data-analyst-at-virtualitics-inc-3705746161,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,business data analyst,"Virtualitics, Inc.","Pasadena, CA",2024-01-13,Pasadena,United States,Data Communications Analyst,Mid senior,Onsite,"business intelligence, data analysis, data visualization, machine learning, artificial intelligence, sql, domo, looker, tableau, dbt, airflow, fivetran, bigquery, snowflake, azure, redshift, etl"
https://www.linkedin.com/jobs/view/prospect-research-and-data-analyst-at-california-state-university-los-angeles-3779835975,2024-01-19 09:45:09.215838+00,Finished NER,t,t,f,prospect research and data analyst,"California State University, Los Angeles","Los Angeles, CA",2024-01-13,Pasadena,United States,Data Communications Analyst,Mid senior,Onsite,"prospect research, data analysis, donor research, wealth screening, fundraising, data mining, raiser’s edge, microsoft office suite, researchpoint, lexisnexis, livealumni, target analytics, importomatic, query, microsoft excel, pivottables"
